"Dwellings Location on Census Night","2122935","Other non-classifiable",11
"Dwellings Location on Census Night","2122935","Not applicable",16
"Dwellings Location on Census Night","2122936","One family household with only family members present",58
"Dwellings Location on Census Night","2122936","One family household with non-family members present",0
"Dwellings Location on Census Night","2122936","Two family household",3
"Dwellings Location on Census Night","2122936","Three or more family household",0
"Dwellings Location on Census Night","2122936","Lone person household",34
"Dwellings Location on Census Night","2122936","Group household",3
"Dwellings Location on Census Night","2122936","Visitors only",0
"Dwellings Location on Census Night","2122936","Other non-classifiable",3
"Dwellings Location on Census Night","2122936","Not applicable",14
"Dwellings Location on Census Night","2122937","One family household with only family members present",98
"Dwellings Location on Census Night","2122937","One family household with non-family members present",0
"Dwellings Location on Census Night","2122937","Two family household",4
"Dwellings Location on Census Night","2122937","Three or more family household",0
"Dwellings Location on Census Night","2122937","Lone person household",25
"Dwellings Location on Census Night","2122937","Group household",0
"Dwellings Location on Census Night","2122937","Visitors only",0
"Dwellings Location on Census Night","2122937","Other non-classifiable",5
"Dwellings Location on Census Night","2122937","Not applicable",11
"Dwellings Location on Census Night","2122938","One family household with only family members present",154
"Dwellings Location on Census Night","2122938","One family household with non-family members present",5
"Dwellings Location on Census Night","2122938","Two family household",0
"Dwellings Location on Census Night","2122938","Three or more family household",0
"Dwellings Location on Census Night","2122938","Lone person household",60
"Dwellings Location on Census Night","2122938","Group household",7
"Dwellings Location on Census Night","2122938","Visitors only",0
"Dwellings Location on Census Night","2122938","Other non-classifiable",25
"Dwellings Location on Census Night","2122938","Not applicable",16
"Dwellings Location on Census Night","2122939","One family household with only family members present",125
"Dwellings Location on Census Night","2122939","One family household with non-family members present",3
"Dwellings Location on Census Night","2122939","Two family household",5
"Dwellings Location on Census Night","2122939","Three or more family household",0
"Dwellings Location on Census Night","2122939","Lone person household",30
"Dwellings Location on Census Night","2122939","Group household",0
"Dwellings Location on Census Night","2122939","Visitors only",3
"Dwellings Location on Census Night","2122939","Other non-classifiable",4
"Dwellings Location on Census Night","2122939","Not applicable",7
"Dwellings Location on Census Night","2122940","One family household with only family members present",139
"Dwellings Location on Census Night","2122940","One family household with non-family members present",0
"Dwellings Location on Census Night","2122940","Two family household",0
"Dwellings Location on Census Night","2122940","Three or more family household",0
"Dwellings Location on Census Night","2122940","Lone person household",51
"Dwellings Location on Census Night","2122940","Group household",4
"Dwellings Location on Census Night","2122940","Visitors only",0
"Dwellings Location on Census Night","2122940","Other non-classifiable",6
"Dwellings Location on Census Night","2122940","Not applicable",17
"Dwellings Location on Census Night","2122941","One family household with only family members present",94
"Dwellings Location on Census Night","2122941","One family household with non-family members present",5
"Dwellings Location on Census Night","2122941","Two family household",0
"Dwellings Location on Census Night","2122941","Three or more family household",0
"Dwellings Location on Census Night","2122941","Lone person household",23
"Dwellings Location on Census Night","2122941","Group household",8
"Dwellings Location on Census Night","2122941","Visitors only",0
"Dwellings Location on Census Night","2122941","Other non-classifiable",4
"Dwellings Location on Census Night","2122941","Not applicable",19
"Dwellings Location on Census Night","2122942","One family household with only family members present",63
"Dwellings Location on Census Night","2122942","One family household with non-family members present",0
"Dwellings Location on Census Night","2122942","Two family household",3
"Dwellings Location on Census Night","2122942","Three or more family household",0
"Dwellings Location on Census Night","2122942","Lone person household",10
"Dwellings Location on Census Night","2122942","Group household",3
"Dwellings Location on Census Night","2122942","Visitors only",0
"Dwellings Location on Census Night","2122942","Other non-classifiable",4
"Dwellings Location on Census Night","2122942","Not applicable",7
"Dwellings Location on Census Night","2122943","One family household with only family members present",356
"Dwellings Location on Census Night","2122943","One family household with non-family members present",5
"Dwellings Location on Census Night","2122943","Two family household",8
"Dwellings Location on Census Night","2122943","Three or more family household",0
"Dwellings Location on Census Night","2122943","Lone person household",51
"Dwellings Location on Census Night","2122943","Group household",17
"Dwellings Location on Census Night","2122943","Visitors only",3
"Dwellings Location on Census Night","2122943","Other non-classifiable",14
"Dwellings Location on Census Night","2122943","Not applicable",31
"Dwellings Location on Census Night","2122944","One family household with only family members present",91
"Dwellings Location on Census Night","2122944","One family household with non-family members present",5
"Dwellings Location on Census Night","2122944","Two family household",0
"Dwellings Location on Census Night","2122944","Three or more family household",0
"Dwellings Location on Census Night","2122944","Lone person household",25
"Dwellings Location on Census Night","2122944","Group household",5
"Dwellings Location on Census Night","2122944","Visitors only",3
"Dwellings Location on Census Night","2122944","Other non-classifiable",0
"Dwellings Location on Census Night","2122944","Not applicable",12
"Dwellings Location on Census Night","2122945","One family household with only family members present",105
"Dwellings Location on Census Night","2122945","One family household with non-family members present",7
"Dwellings Location on Census Night","2122945","Two family household",0
"Dwellings Location on Census Night","2122945","Three or more family household",0
"Dwellings Location on Census Night","2122945","Lone person household",23
"Dwellings Location on Census Night","2122945","Group household",0
"Dwellings Location on Census Night","2122945","Visitors only",0
"Dwellings Location on Census Night","2122945","Other non-classifiable",7
"Dwellings Location on Census Night","2122945","Not applicable",10
"Dwellings Location on Census Night","2122946","One family household with only family members present",107
"Dwellings Location on Census Night","2122946","One family household with non-family members present",0
"Dwellings Location on Census Night","2122946","Two family household",3
"Dwellings Location on Census Night","2122946","Three or more family household",0
"Dwellings Location on Census Night","2122946","Lone person household",30
"Dwellings Location on Census Night","2122946","Group household",0
"Dwellings Location on Census Night","2122946","Visitors only",0
"Dwellings Location on Census Night","2122946","Other non-classifiable",3
"Dwellings Location on Census Night","2122946","Not applicable",6
"Dwellings Location on Census Night","2122947","One family household with only family members present",126
"Dwellings Location on Census Night","2122947","One family household with non-family members present",0
"Dwellings Location on Census Night","2122947","Two family household",0
"Dwellings Location on Census Night","2122947","Three or more family household",0
"Dwellings Location on Census Night","2122947","Lone person household",28
"Dwellings Location on Census Night","2122947","Group household",0
"Dwellings Location on Census Night","2122947","Visitors only",0
"Dwellings Location on Census Night","2122947","Other non-classifiable",7
"Dwellings Location on Census Night","2122947","Not applicable",9
"Dwellings Location on Census Night","2122948","One family household with only family members present",77
"Dwellings Location on Census Night","2122948","One family household with non-family members present",3
"Dwellings Location on Census Night","2122948","Two family household",0
"Dwellings Location on Census Night","2122948","Three or more family household",0
"Dwellings Location on Census Night","2122948","Lone person household",18
"Dwellings Location on Census Night","2122948","Group household",0
"Dwellings Location on Census Night","2122948","Visitors only",0
"Dwellings Location on Census Night","2122948","Other non-classifiable",6
"Dwellings Location on Census Night","2122948","Not applicable",7
"Dwellings Location on Census Night","2122949","One family household with only family members present",106
"Dwellings Location on Census Night","2122949","One family household with non-family members present",0
"Dwellings Location on Census Night","2122949","Two family household",3
"Dwellings Location on Census Night","2122949","Three or more family household",0
"Dwellings Location on Census Night","2122949","Lone person household",15
"Dwellings Location on Census Night","2122949","Group household",3
"Dwellings Location on Census Night","2122949","Visitors only",0
"Dwellings Location on Census Night","2122949","Other non-classifiable",8
"Dwellings Location on Census Night","2122949","Not applicable",7
"Dwellings Location on Census Night","2122950","One family household with only family members present",97
"Dwellings Location on Census Night","2122950","One family household with non-family members present",0
"Dwellings Location on Census Night","2122950","Two family household",3
"Dwellings Location on Census Night","2122950","Three or more family household",0
"Dwellings Location on Census Night","2122950","Lone person household",21
"Dwellings Location on Census Night","2122950","Group household",0
"Dwellings Location on Census Night","2122950","Visitors only",0
"Dwellings Location on Census Night","2122950","Other non-classifiable",4
"Dwellings Location on Census Night","2122950","Not applicable",12
"Dwellings Location on Census Night","2122951","One family household with only family members present",119
"Dwellings Location on Census Night","2122951","One family household with non-family members present",4
"Dwellings Location on Census Night","2122951","Two family household",3
"Dwellings Location on Census Night","2122951","Three or more family household",0
"Dwellings Location on Census Night","2122951","Lone person household",23
"Dwellings Location on Census Night","2122951","Group household",4
"Dwellings Location on Census Night","2122951","Visitors only",0
"Dwellings Location on Census Night","2122951","Other non-classifiable",0
"Dwellings Location on Census Night","2122951","Not applicable",9
"Dwellings Location on Census Night","2122952","One family household with only family members present",130
"Dwellings Location on Census Night","2122952","One family household with non-family members present",7
"Dwellings Location on Census Night","2122952","Two family household",0
"Dwellings Location on Census Night","2122952","Three or more family household",0
"Dwellings Location on Census Night","2122952","Lone person household",36
"Dwellings Location on Census Night","2122952","Group household",9
"Dwellings Location on Census Night","2122952","Visitors only",4
"Dwellings Location on Census Night","2122952","Other non-classifiable",0
"Dwellings Location on Census Night","2122952","Not applicable",16
"Dwellings Location on Census Night","2122953","One family household with only family members present",101
"Dwellings Location on Census Night","2122953","One family household with non-family members present",0
"Dwellings Location on Census Night","2122953","Two family household",0
"Dwellings Location on Census Night","2122953","Three or more family household",0
"Dwellings Location on Census Night","2122953","Lone person household",27
"Dwellings Location on Census Night","2122953","Group household",5
"Dwellings Location on Census Night","2122953","Visitors only",0
"Dwellings Location on Census Night","2122953","Other non-classifiable",10
"Dwellings Location on Census Night","2122953","Not applicable",5
"Dwellings Location on Census Night","2122954","One family household with only family members present",152
"Dwellings Location on Census Night","2122954","One family household with non-family members present",0
"Dwellings Location on Census Night","2122954","Two family household",3
"Dwellings Location on Census Night","2122954","Three or more family household",0
"Dwellings Location on Census Night","2122954","Lone person household",54
"Dwellings Location on Census Night","2122954","Group household",4
"Dwellings Location on Census Night","2122954","Visitors only",4
"Dwellings Location on Census Night","2122954","Other non-classifiable",6
"Dwellings Location on Census Night","2122954","Not applicable",16
"Dwellings Location on Census Night","2122955","One family household with only family members present",79
"Dwellings Location on Census Night","2122955","One family household with non-family members present",0
"Dwellings Location on Census Night","2122955","Two family household",0
"Dwellings Location on Census Night","2122955","Three or more family household",0
"Dwellings Location on Census Night","2122955","Lone person household",30
"Dwellings Location on Census Night","2122955","Group household",0
"Dwellings Location on Census Night","2122955","Visitors only",0
"Dwellings Location on Census Night","2122955","Other non-classifiable",4
"Dwellings Location on Census Night","2122955","Not applicable",12
"Dwellings Location on Census Night","2122957","One family household with only family members present",63
"Dwellings Location on Census Night","2122957","One family household with non-family members present",0
"Dwellings Location on Census Night","2122957","Two family household",7
"Dwellings Location on Census Night","2122957","Three or more family household",0
"Dwellings Location on Census Night","2122957","Lone person household",24
"Dwellings Location on Census Night","2122957","Group household",0
"Dwellings Location on Census Night","2122957","Visitors only",0
"Dwellings Location on Census Night","2122957","Other non-classifiable",5
"Dwellings Location on Census Night","2122957","Not applicable",5
"Dwellings Location on Census Night","2122958","One family household with only family members present",62
"Dwellings Location on Census Night","2122958","One family household with non-family members present",0
"Dwellings Location on Census Night","2122958","Two family household",0
"Dwellings Location on Census Night","2122958","Three or more family household",0
"Dwellings Location on Census Night","2122958","Lone person household",16
"Dwellings Location on Census Night","2122958","Group household",0
"Dwellings Location on Census Night","2122958","Visitors only",0
"Dwellings Location on Census Night","2122958","Other non-classifiable",3
"Dwellings Location on Census Night","2122958","Not applicable",10
"Dwellings Location on Census Night","2122959","One family household with only family members present",80
"Dwellings Location on Census Night","2122959","One family household with non-family members present",0
"Dwellings Location on Census Night","2122959","Two family household",0
"Dwellings Location on Census Night","2122959","Three or more family household",0
"Dwellings Location on Census Night","2122959","Lone person household",10
"Dwellings Location on Census Night","2122959","Group household",5
"Dwellings Location on Census Night","2122959","Visitors only",0
"Dwellings Location on Census Night","2122959","Other non-classifiable",0
"Dwellings Location on Census Night","2122959","Not applicable",4
"Dwellings Location on Census Night","2122960","One family household with only family members present",98
"Dwellings Location on Census Night","2122960","One family household with non-family members present",4
"Dwellings Location on Census Night","2122960","Two family household",0
"Dwellings Location on Census Night","2122960","Three or more family household",0
"Dwellings Location on Census Night","2122960","Lone person household",23
"Dwellings Location on Census Night","2122960","Group household",0
"Dwellings Location on Census Night","2122960","Visitors only",0
"Dwellings Location on Census Night","2122960","Other non-classifiable",0
"Dwellings Location on Census Night","2122960","Not applicable",20
"Dwellings Location on Census Night","2122961","One family household with only family members present",87
"Dwellings Location on Census Night","2122961","One family household with non-family members present",0
"Dwellings Location on Census Night","2122961","Two family household",4
"Dwellings Location on Census Night","2122961","Three or more family household",0
"Dwellings Location on Census Night","2122961","Lone person household",30
"Dwellings Location on Census Night","2122961","Group household",0
"Dwellings Location on Census Night","2122961","Visitors only",0
"Dwellings Location on Census Night","2122961","Other non-classifiable",3
"Dwellings Location on Census Night","2122961","Not applicable",11
"Dwellings Location on Census Night","2122962","One family household with only family members present",132
"Dwellings Location on Census Night","2122962","One family household with non-family members present",0
"Dwellings Location on Census Night","2122962","Two family household",4
"Dwellings Location on Census Night","2122962","Three or more family household",0
"Dwellings Location on Census Night","2122962","Lone person household",23
"Dwellings Location on Census Night","2122962","Group household",5
"Dwellings Location on Census Night","2122962","Visitors only",0
"Dwellings Location on Census Night","2122962","Other non-classifiable",4
"Dwellings Location on Census Night","2122962","Not applicable",24
"Dwellings Location on Census Night","2122963","One family household with only family members present",85
"Dwellings Location on Census Night","2122963","One family household with non-family members present",0
"Dwellings Location on Census Night","2122963","Two family household",3
"Dwellings Location on Census Night","2122963","Three or more family household",0
"Dwellings Location on Census Night","2122963","Lone person household",22
"Dwellings Location on Census Night","2122963","Group household",0
"Dwellings Location on Census Night","2122963","Visitors only",0
"Dwellings Location on Census Night","2122963","Other non-classifiable",12
"Dwellings Location on Census Night","2122963","Not applicable",21
"Dwellings Location on Census Night","2122964","One family household with only family members present",90
"Dwellings Location on Census Night","2122964","One family household with non-family members present",4
"Dwellings Location on Census Night","2122964","Two family household",0
"Dwellings Location on Census Night","2122964","Three or more family household",0
"Dwellings Location on Census Night","2122964","Lone person household",36
"Dwellings Location on Census Night","2122964","Group household",4
"Dwellings Location on Census Night","2122964","Visitors only",0
"Dwellings Location on Census Night","2122964","Other non-classifiable",10
"Dwellings Location on Census Night","2122964","Not applicable",6
"Dwellings Location on Census Night","2123001","One family household with only family members present",119
"Dwellings Location on Census Night","2123001","One family household with non-family members present",4
"Dwellings Location on Census Night","2123001","Two family household",0
"Dwellings Location on Census Night","2123001","Three or more family household",0
"Dwellings Location on Census Night","2123001","Lone person household",45
"Dwellings Location on Census Night","2123001","Group household",0
"Dwellings Location on Census Night","2123001","Visitors only",3
"Dwellings Location on Census Night","2123001","Other non-classifiable",3
"Dwellings Location on Census Night","2123001","Not applicable",23
"Dwellings Location on Census Night","2123002","One family household with only family members present",103
"Dwellings Location on Census Night","2123002","One family household with non-family members present",6
"Dwellings Location on Census Night","2123002","Two family household",0
"Dwellings Location on Census Night","2123002","Three or more family household",0
"Dwellings Location on Census Night","2123002","Lone person household",15
"Dwellings Location on Census Night","2123002","Group household",7
"Dwellings Location on Census Night","2123002","Visitors only",0
"Dwellings Location on Census Night","2123002","Other non-classifiable",0
"Dwellings Location on Census Night","2123002","Not applicable",7
"Dwellings Location on Census Night","2123003","One family household with only family members present",88
"Dwellings Location on Census Night","2123003","One family household with non-family members present",0
"Dwellings Location on Census Night","2123003","Two family household",0
"Dwellings Location on Census Night","2123003","Three or more family household",0
"Dwellings Location on Census Night","2123003","Lone person household",37
"Dwellings Location on Census Night","2123003","Group household",0
"Dwellings Location on Census Night","2123003","Visitors only",0
"Dwellings Location on Census Night","2123003","Other non-classifiable",8
"Dwellings Location on Census Night","2123003","Not applicable",18
"Dwellings Location on Census Night","2123004","One family household with only family members present",97
"Dwellings Location on Census Night","2123004","One family household with non-family members present",0
"Dwellings Location on Census Night","2123004","Two family household",3
"Dwellings Location on Census Night","2123004","Three or more family household",0
"Dwellings Location on Census Night","2123004","Lone person household",55
"Dwellings Location on Census Night","2123004","Group household",3
"Dwellings Location on Census Night","2123004","Visitors only",3
"Dwellings Location on Census Night","2123004","Other non-classifiable",7
"Dwellings Location on Census Night","2123004","Not applicable",17
"Dwellings Location on Census Night","2123005","One family household with only family members present",111
"Dwellings Location on Census Night","2123005","One family household with non-family members present",5
"Dwellings Location on Census Night","2123005","Two family household",0
"Dwellings Location on Census Night","2123005","Three or more family household",0
"Dwellings Location on Census Night","2123005","Lone person household",30
"Dwellings Location on Census Night","2123005","Group household",4
"Dwellings Location on Census Night","2123005","Visitors only",0
"Dwellings Location on Census Night","2123005","Other non-classifiable",5
"Dwellings Location on Census Night","2123005","Not applicable",10
"Dwellings Location on Census Night","2123006","One family household with only family members present",129
"Dwellings Location on Census Night","2123006","One family household with non-family members present",8
"Dwellings Location on Census Night","2123006","Two family household",4
"Dwellings Location on Census Night","2123006","Three or more family household",0
"Dwellings Location on Census Night","2123006","Lone person household",39
"Dwellings Location on Census Night","2123006","Group household",5
"Dwellings Location on Census Night","2123006","Visitors only",3
"Dwellings Location on Census Night","2123006","Other non-classifiable",4
"Dwellings Location on Census Night","2123006","Not applicable",10
"Dwellings Location on Census Night","2123007","One family household with only family members present",103
"Dwellings Location on Census Night","2123007","One family household with non-family members present",3
"Dwellings Location on Census Night","2123007","Two family household",0
"Dwellings Location on Census Night","2123007","Three or more family household",0
"Dwellings Location on Census Night","2123007","Lone person household",50
"Dwellings Location on Census Night","2123007","Group household",0
"Dwellings Location on Census Night","2123007","Visitors only",0
"Dwellings Location on Census Night","2123007","Other non-classifiable",4
"Dwellings Location on Census Night","2123007","Not applicable",18
"Dwellings Location on Census Night","2123008","One family household with only family members present",108
"Dwellings Location on Census Night","2123008","One family household with non-family members present",0
"Dwellings Location on Census Night","2123008","Two family household",0
"Dwellings Location on Census Night","2123008","Three or more family household",0
"Dwellings Location on Census Night","2123008","Lone person household",53
"Dwellings Location on Census Night","2123008","Group household",10
"Dwellings Location on Census Night","2123008","Visitors only",0
"Dwellings Location on Census Night","2123008","Other non-classifiable",4
"Dwellings Location on Census Night","2123008","Not applicable",22
"Dwellings Location on Census Night","2123009","One family household with only family members present",120
"Dwellings Location on Census Night","2123009","One family household with non-family members present",4
"Dwellings Location on Census Night","2123009","Two family household",3
"Dwellings Location on Census Night","2123009","Three or more family household",0
"Dwellings Location on Census Night","2123009","Lone person household",36
"Dwellings Location on Census Night","2123009","Group household",3
"Dwellings Location on Census Night","2123009","Visitors only",0
"Dwellings Location on Census Night","2123009","Other non-classifiable",5
"Dwellings Location on Census Night","2123009","Not applicable",19
"Dwellings Location on Census Night","2123010","One family household with only family members present",116
"Dwellings Location on Census Night","2123010","One family household with non-family members present",0
"Dwellings Location on Census Night","2123010","Two family household",3
"Dwellings Location on Census Night","2123010","Three or more family household",0
"Dwellings Location on Census Night","2123010","Lone person household",69
"Dwellings Location on Census Night","2123010","Group household",0
"Dwellings Location on Census Night","2123010","Visitors only",0
"Dwellings Location on Census Night","2123010","Other non-classifiable",3
"Dwellings Location on Census Night","2123010","Not applicable",24
"Dwellings Location on Census Night","2123011","One family household with only family members present",114
"Dwellings Location on Census Night","2123011","One family household with non-family members present",0
"Dwellings Location on Census Night","2123011","Two family household",0
"Dwellings Location on Census Night","2123011","Three or more family household",0
"Dwellings Location on Census Night","2123011","Lone person household",35
"Dwellings Location on Census Night","2123011","Group household",9
"Dwellings Location on Census Night","2123011","Visitors only",0
"Dwellings Location on Census Night","2123011","Other non-classifiable",5
"Dwellings Location on Census Night","2123011","Not applicable",18
"Dwellings Location on Census Night","2123012","One family household with only family members present",142
"Dwellings Location on Census Night","2123012","One family household with non-family members present",4
"Dwellings Location on Census Night","2123012","Two family household",0
"Dwellings Location on Census Night","2123012","Three or more family household",0
"Dwellings Location on Census Night","2123012","Lone person household",23
"Dwellings Location on Census Night","2123012","Group household",6
"Dwellings Location on Census Night","2123012","Visitors only",5
"Dwellings Location on Census Night","2123012","Other non-classifiable",3
"Dwellings Location on Census Night","2123012","Not applicable",16
"Dwellings Location on Census Night","2123013","One family household with only family members present",89
"Dwellings Location on Census Night","2123013","One family household with non-family members present",0
"Dwellings Location on Census Night","2123013","Two family household",0
"Dwellings Location on Census Night","2123013","Three or more family household",0
"Dwellings Location on Census Night","2123013","Lone person household",32
"Dwellings Location on Census Night","2123013","Group household",3
"Dwellings Location on Census Night","2123013","Visitors only",0
"Dwellings Location on Census Night","2123013","Other non-classifiable",0
"Dwellings Location on Census Night","2123013","Not applicable",9
"Dwellings Location on Census Night","2123014","One family household with only family members present",98
"Dwellings Location on Census Night","2123014","One family household with non-family members present",0
"Dwellings Location on Census Night","2123014","Two family household",5
"Dwellings Location on Census Night","2123014","Three or more family household",0
"Dwellings Location on Census Night","2123014","Lone person household",20
"Dwellings Location on Census Night","2123014","Group household",4
"Dwellings Location on Census Night","2123014","Visitors only",0
"Dwellings Location on Census Night","2123014","Other non-classifiable",4
"Dwellings Location on Census Night","2123014","Not applicable",6
"Dwellings Location on Census Night","2123015","One family household with only family members present",112
"Dwellings Location on Census Night","2123015","One family household with non-family members present",4
"Dwellings Location on Census Night","2123015","Two family household",0
"Dwellings Location on Census Night","2123015","Three or more family household",0
"Dwellings Location on Census Night","2123015","Lone person household",31
"Dwellings Location on Census Night","2123015","Group household",0
"Dwellings Location on Census Night","2123015","Visitors only",0
"Dwellings Location on Census Night","2123015","Other non-classifiable",4
"Dwellings Location on Census Night","2123015","Not applicable",17
"Dwellings Location on Census Night","2123016","One family household with only family members present",99
"Dwellings Location on Census Night","2123016","One family household with non-family members present",0
"Dwellings Location on Census Night","2123016","Two family household",0
"Dwellings Location on Census Night","2123016","Three or more family household",0
"Dwellings Location on Census Night","2123016","Lone person household",29
"Dwellings Location on Census Night","2123016","Group household",6
"Dwellings Location on Census Night","2123016","Visitors only",0
"Dwellings Location on Census Night","2123016","Other non-classifiable",6
"Dwellings Location on Census Night","2123016","Not applicable",11
"Dwellings Location on Census Night","2123017","One family household with only family members present",42
"Dwellings Location on Census Night","2123017","One family household with non-family members present",0
"Dwellings Location on Census Night","2123017","Two family household",0
"Dwellings Location on Census Night","2123017","Three or more family household",0
"Dwellings Location on Census Night","2123017","Lone person household",46
"Dwellings Location on Census Night","2123017","Group household",0
"Dwellings Location on Census Night","2123017","Visitors only",0
"Dwellings Location on Census Night","2123017","Other non-classifiable",9
"Dwellings Location on Census Night","2123017","Not applicable",17
"Dwellings Location on Census Night","2123101","One family household with only family members present",113
"Dwellings Location on Census Night","2123101","One family household with non-family members present",0
"Dwellings Location on Census Night","2123101","Two family household",0
"Dwellings Location on Census Night","2123101","Three or more family household",0
"Dwellings Location on Census Night","2123101","Lone person household",33
"Dwellings Location on Census Night","2123101","Group household",3
"Dwellings Location on Census Night","2123101","Visitors only",0
"Dwellings Location on Census Night","2123101","Other non-classifiable",3
"Dwellings Location on Census Night","2123101","Not applicable",13
"Dwellings Location on Census Night","2123102","One family household with only family members present",142
"Dwellings Location on Census Night","2123102","One family household with non-family members present",3
"Dwellings Location on Census Night","2123102","Two family household",0
"Dwellings Location on Census Night","2123102","Three or more family household",0
"Dwellings Location on Census Night","2123102","Lone person household",24
"Dwellings Location on Census Night","2123102","Group household",4
"Dwellings Location on Census Night","2123102","Visitors only",0
"Dwellings Location on Census Night","2123102","Other non-classifiable",6
"Dwellings Location on Census Night","2123102","Not applicable",17
"Dwellings Location on Census Night","2123103","One family household with only family members present",84
"Dwellings Location on Census Night","2123103","One family household with non-family members present",3
"Dwellings Location on Census Night","2123103","Two family household",0
"Dwellings Location on Census Night","2123103","Three or more family household",0
"Dwellings Location on Census Night","2123103","Lone person household",22
"Dwellings Location on Census Night","2123103","Group household",3
"Dwellings Location on Census Night","2123103","Visitors only",0
"Dwellings Location on Census Night","2123103","Other non-classifiable",5
"Dwellings Location on Census Night","2123103","Not applicable",8
"Dwellings Location on Census Night","2123104","One family household with only family members present",154
"Dwellings Location on Census Night","2123104","One family household with non-family members present",5
"Dwellings Location on Census Night","2123104","Two family household",6
"Dwellings Location on Census Night","2123104","Three or more family household",0
"Dwellings Location on Census Night","2123104","Lone person household",44
"Dwellings Location on Census Night","2123104","Group household",0
"Dwellings Location on Census Night","2123104","Visitors only",0
"Dwellings Location on Census Night","2123104","Other non-classifiable",8
"Dwellings Location on Census Night","2123104","Not applicable",15
"Dwellings Location on Census Night","2123105","One family household with only family members present",87
"Dwellings Location on Census Night","2123105","One family household with non-family members present",4
"Dwellings Location on Census Night","2123105","Two family household",4
"Dwellings Location on Census Night","2123105","Three or more family household",0
"Dwellings Location on Census Night","2123105","Lone person household",37
"Dwellings Location on Census Night","2123105","Group household",0
"Dwellings Location on Census Night","2123105","Visitors only",0
"Dwellings Location on Census Night","2123105","Other non-classifiable",0
"Dwellings Location on Census Night","2123105","Not applicable",7
"Dwellings Location on Census Night","2123106","One family household with only family members present",118
"Dwellings Location on Census Night","2123106","One family household with non-family members present",0
"Dwellings Location on Census Night","2123106","Two family household",0
"Dwellings Location on Census Night","2123106","Three or more family household",0
"Dwellings Location on Census Night","2123106","Lone person household",22
"Dwellings Location on Census Night","2123106","Group household",0
"Dwellings Location on Census Night","2123106","Visitors only",0
"Dwellings Location on Census Night","2123106","Other non-classifiable",5
"Dwellings Location on Census Night","2123106","Not applicable",7
"Dwellings Location on Census Night","2123107","One family household with only family members present",116
"Dwellings Location on Census Night","2123107","One family household with non-family members present",0
"Dwellings Location on Census Night","2123107","Two family household",0
"Dwellings Location on Census Night","2123107","Three or more family household",0
"Dwellings Location on Census Night","2123107","Lone person household",47
"Dwellings Location on Census Night","2123107","Group household",3
"Dwellings Location on Census Night","2123107","Visitors only",0
"Dwellings Location on Census Night","2123107","Other non-classifiable",12
"Dwellings Location on Census Night","2123107","Not applicable",15
"Dwellings Location on Census Night","2123108","One family household with only family members present",108
"Dwellings Location on Census Night","2123108","One family household with non-family members present",0
"Dwellings Location on Census Night","2123108","Two family household",0
"Dwellings Location on Census Night","2123108","Three or more family household",0
"Dwellings Location on Census Night","2123108","Lone person household",31
"Dwellings Location on Census Night","2123108","Group household",7
"Dwellings Location on Census Night","2123108","Visitors only",0
"Dwellings Location on Census Night","2123108","Other non-classifiable",6
"Dwellings Location on Census Night","2123108","Not applicable",10
"Dwellings Location on Census Night","2123109","One family household with only family members present",133
"Dwellings Location on Census Night","2123109","One family household with non-family members present",4
"Dwellings Location on Census Night","2123109","Two family household",0
"Dwellings Location on Census Night","2123109","Three or more family household",0
"Dwellings Location on Census Night","2123109","Lone person household",28
"Dwellings Location on Census Night","2123109","Group household",4
"Dwellings Location on Census Night","2123109","Visitors only",0
"Dwellings Location on Census Night","2123109","Other non-classifiable",3
"Dwellings Location on Census Night","2123109","Not applicable",21
"Dwellings Location on Census Night","2123110","One family household with only family members present",62
"Dwellings Location on Census Night","2123110","One family household with non-family members present",0
"Dwellings Location on Census Night","2123110","Two family household",0
"Dwellings Location on Census Night","2123110","Three or more family household",0
"Dwellings Location on Census Night","2123110","Lone person household",10
"Dwellings Location on Census Night","2123110","Group household",0
"Dwellings Location on Census Night","2123110","Visitors only",0
"Dwellings Location on Census Night","2123110","Other non-classifiable",6
"Dwellings Location on Census Night","2123110","Not applicable",9
"Dwellings Location on Census Night","2123111","One family household with only family members present",134
"Dwellings Location on Census Night","2123111","One family household with non-family members present",0
"Dwellings Location on Census Night","2123111","Two family household",3
"Dwellings Location on Census Night","2123111","Three or more family household",0
"Dwellings Location on Census Night","2123111","Lone person household",25
"Dwellings Location on Census Night","2123111","Group household",3
"Dwellings Location on Census Night","2123111","Visitors only",0
"Dwellings Location on Census Night","2123111","Other non-classifiable",8
"Dwellings Location on Census Night","2123111","Not applicable",16
"Dwellings Location on Census Night","2123112","One family household with only family members present",77
"Dwellings Location on Census Night","2123112","One family household with non-family members present",0
"Dwellings Location on Census Night","2123112","Two family household",0
"Dwellings Location on Census Night","2123112","Three or more family household",0
"Dwellings Location on Census Night","2123112","Lone person household",13
"Dwellings Location on Census Night","2123112","Group household",0
"Dwellings Location on Census Night","2123112","Visitors only",0
"Dwellings Location on Census Night","2123112","Other non-classifiable",0
"Dwellings Location on Census Night","2123112","Not applicable",3
"Dwellings Location on Census Night","2123113","One family household with only family members present",149
"Dwellings Location on Census Night","2123113","One family household with non-family members present",3
"Dwellings Location on Census Night","2123113","Two family household",5
"Dwellings Location on Census Night","2123113","Three or more family household",0
"Dwellings Location on Census Night","2123113","Lone person household",31
